Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRE25,OUT013,1594.717952
NCX05,OUT049,1931.407706
FDR11,OUT017,2608.431527
DRP47,OUT045,3900.761081
DRC49,OUT019,399.8604417
FDQ47,OUT027,2086.395384
FDL20,OUT013,1876.002314
FDM34,OUT035,2180.587253
NCN55,OUT013,3868.785144
FDD41,OUT035,1767.731036
FDE52,OUT049,1545.536836
NCT18,OUT019,953.5844703
FDJ32,OUT018,719.1326419
FDE16,OUT046,3413.504263
FDZ09,OUT045,2536.84485
DRZ11,OUT046,2065.067805
FDK41,OUT049,1489.067093
FDE56,OUT049,1096.891032
FDH34,OUT013,3037.912785
DRI49,OUT013,1402.008147
DRI59,OUT046,3639.342776
DRC36,OUT049,2847.250767
FDS15,OUT019,-187.6053863
FDI07,OUT018,2841.439541
FDZ15,OUT018,1637.596123
NCX41,OUT027,4806.979678
NCO29,OUT019,752.1513429
FDF57,OUT013,2763.836134
FDI33,OUT035,1557.412754
DRJ47,OUT049,2819.281983
FDB34,OUT046,1485.914498
FDY22,OUT027,3748.672279
DRL11,OUT017,2607.448091
FDY46,OUT035,3080.418365
FDG17,OUT013,3926.278781
FDE52,OUT018,1168.802339
DRP47,OUT027,5432.734139
FDO01,OUT010,137.4020151
FDL09,OUT046,2783.081595
FDR57,OUT013,2597.087784
DRD37,OUT035,889.7253471
FDQ36,OUT027,2126.812719
FDL33,OUT049,3204.209875
FDL48,OUT045,772.5209523
FDL28,OUT049,3736.721571
NCN29,OUT046,881.9045445
FDO13,OUT035,2725.055783
FDB38,OUT045,2516.696869
FDI36,OUT035,3197.945141
FDI58,OUT035,1565.152641
FDH22,OUT018,1797.709396
FDQ27,OUT013,1776.575732
FDT33,OUT046,2727.595288
FDC56,OUT045,1853.064577
FDF14,OUT046,2552.0427
FDQ39,OUT017,3134.799863
NCM43,OUT017,2704.335169
FDS46,OUT035,2011.218483
FDI22,OUT049,3370.958225
NCE43,OUT045,2651.340404
FDZ36,OUT010,1044.973014
FDR13,OUT019,-32.16032111
FDP46,OUT018,1181.742608
FDW56,OUT019,1149.938589
FDB40,OUT017,2406.957942
FDM28,OUT018,2574.159799
FDV49,OUT013,4260.42903
NCS53,OUT018,2231.737487
FDO03,OUT049,3703.552405
FDT15,OUT035,2999.583694
FDD33,OUT049,3732.012907
FDX13,OUT017,4047.039069
FDH60,OUT013,3213.014113
DRH51,OUT046,1483.826253
NCL07,OUT049,795.4586892
FDW51,OUT045,3326.848614
FDF21,OUT019,1089.824532
FDH26,OUT019,345.9706613
FDJ03,OUT049,924.9422999
FDU35,OUT017,1667.199644
DRL01,OUT018,3399.340058
FDE59,OUT045,571.0069094
FDI60,OUT035,1137.840543
DRH39,OUT035,1345.046687
FDK36,OUT049,909.9137858
FDN52,OUT045,1325.18063
FDU12,OUT017,4237.620171
NCT05,OUT027,5500.096364
FDS37,OUT027,3343.104688
FDK24,OUT017,865.8925948
DRF36,OUT013,3123.90738
FDN46,OUT010,-275.986378
NCN06,OUT045,2525.952367
FDD59,OUT035,1398.404291
FDM14,OUT045,1703.392528
FDO10,OUT018,667.8632817
FDU35,OUT013,1670.311782
NCA30,OUT018,2728.540513
NCO41,OUT049,1657.371512
FDI24,OUT046,2878.863864
FDZ16,OUT046,3142.007574
FDV47,OUT046,1430.468648
FDV16,OUT045,536.81385
FDZ22,OUT035,1417.528379
FDO20,OUT010,2101.764802
FDW38,OUT013,1008.356933
FDW52,OUT045,2551.873364
FDT43,OUT019,-1037.642291
NCS29,OUT045,4117.835814
NCC31,OUT017,2548.357928
FDA21,OUT017,3047.781374
FDQ55,OUT046,1950.612709
NCE54,OUT049,1324.326072
FDD45,OUT017,1602.990014
NCP17,OUT017,1135.752299
FDR47,OUT035,3148.723568
DRM35,OUT013,2902.164441
FDR47,OUT019,1188.267679
FDX19,OUT010,1789.891236
FDV22,OUT027,3950.186322
FDQ46,OUT027,3249.821466
DRO47,OUT045,1746.349368
FDB44,OUT010,1426.74831
FDN02,OUT010,1341.245432
FDW10,OUT045,2715.017858
FDJ41,OUT019,2250.751568
FDM50,OUT046,1050.249421
FDW10,OUT035,2897.536692
FDY48,OUT049,1733.537976
NCE30,OUT027,4832.900675
FDO04,OUT045,882.3482998
FDQ26,OUT010,-949.4063433
NCX29,OUT018,2064.456962
FDE39,OUT046,1975.428897
NCR54,OUT027,4550.019786
NCP55,OUT027,2403.428875
FDX22,OUT017,3430.580564
FDI05,OUT035,1294.760762
FDC51,OUT027,3461.736274
FDC10,OUT013,1997.70558
FDJ46,OUT045,2711.414002
FDV10,OUT010,-1163.288022
FDX12,OUT027,5292.398503
FDL43,OUT019,-623.189547
DRB13,OUT046,3084.513938
FDF59,OUT027,3510.425672
FDT35,OUT049,2755.072354
NCJ19,OUT035,1050.822055
FDT35,OUT018,2431.244201
FDI48,OUT046,915.5654283
DRC24,OUT019,535.0361526
NCZ05,OUT017,1743.898283
FDJ57,OUT049,3027.020302
FDX11,OUT017,2983.531287
FDE09,OUT035,1867.198076
NCK06,OUT049,2014.290163
DRE37,OUT017,3099.050734
FDV56,OUT046,1793.079399
FDY43,OUT017,2745.203764
FDV35,OUT013,2533.329414
FDF05,OUT019,2237.238665
FDA36,OUT035,2997.987167
FDS13,OUT027,5612.463216
FDU47,OUT013,2352.084726
FDI36,OUT010,1196.201132
FDH48,OUT046,1488.002742
FDZ14,OUT013,2034.519059
FDS46,OUT013,2026.779172
FDE21,OUT017,1976.533705
FDA26,OUT049,3574.60097
FDV12,OUT046,1697.829306
FDL46,OUT019,-30.64470994
FDN57,OUT013,2368.137133
NCJ18,OUT017,1972.848934
FDO36,OUT045,2794.828635
FDX55,OUT018,3149.136618
FDT25,OUT019,83.8913022
FDD16,OUT049,1306.18542
NCX18,OUT013,3194.341286
NCG55,OUT018,1574.410387
NCV18,OUT049,1437.757275
NCS18,OUT035,1818.508678
FDC37,OUT045,1665.555155
FDE47,OUT046,2072.315974
DRG49,OUT019,1987.607857
FDC39,OUT049,3362.686163
FDH24,OUT019,641.3001021
FDV39,OUT027,4604.973917
NCL17,OUT045,2225.543917
NCY53,OUT035,1906.591518
FDH52,OUT013,1129.568481
NCD19,OUT018,627.4459465
FDI44,OUT046,1330.50989
DRD49,OUT027,5221.391964
FDN08,OUT035,1995.166075
FDO20,OUT027,5456.075173
FDY02,OUT046,4216.367381
FDX23,OUT045,1453.148629
FDX01,OUT017,1946.43622
FDH20,OUT027,3022.426884
NCX41,OUT017,3437.296557
FDD21,OUT027,3311.491591
DRH11,OUT019,-987.3968244
DRE60,OUT018,3299.3813
FDB10,OUT013,3834.632543
FDH38,OUT013,1975.469354
NCL07,OUT018,392.2710197
FDD48,OUT046,1909.131022
NCT54,OUT027,2972.14096
FDF32,OUT027,4609.642124
DRH51,OUT045,1369.774454
DRG03,OUT035,2562.403007
NCY42,OUT019,389.5001345
FDH32,OUT017,1620.066315
NCJ06,OUT027,3396.462293
FDH47,OUT027,3025.006847
FDZ08,OUT018,1066.223161
FDK16,OUT017,1630.46708
DRG01,OUT018,971.4243273
NCM53,OUT027,3154.490457
NCB07,OUT035,3208.345906
NCZ06,OUT035,4083.771632
FDU48,OUT049,2175.38687
NCB55,OUT027,2440.693614
FDP15,OUT013,4161.002447
FDF17,OUT046,3192.785217
NCN06,OUT049,2710.027269
DRM48,OUT018,385.0633083
FDH10,OUT046,3126.446885
FDC60,OUT018,1162.578063
FDE35,OUT018,697.9203098
DRI23,OUT013,2669.118216
NCR38,OUT013,4088.480297
FDP04,OUT035,1113.967333
NCW17,OUT045,2026.650294
FDX34,OUT017,2044.387649
NCK53,OUT045,1525.670779
NCO54,OUT010,-983.558945
NCH55,OUT046,2122.069724
FDT44,OUT027,3341.508162
DRG49,OUT046,3921.610574
FDX46,OUT010,-954.0745502
DRG36,OUT049,2797.537476
FDU37,OUT049,1403.072498
FDK10,OUT049,2969.567124
DRF37,OUT027,5586.050502
FDC44,OUT035,1895.658577
FDP15,OUT046,4148.553896
FDZ27,OUT027,2289.425038
FDY22,OUT019,396.7483038
DRG51,OUT035,2725.055783
FDN58,OUT045,3634.053973
FDW01,OUT049,2540.126323
FDX24,OUT018,1246.524871
FDO51,OUT017,805.7785386
FDJ52,OUT027,4032.577061
NCY06,OUT010,163.8147297
FDE20,OUT018,2407.862709
FDT23,OUT010,-663.9859498
FDQ51,OUT046,907.865999
FDE35,OUT046,1076.210876
FDB46,OUT013,3448.18904
NCG19,OUT035,3770.874173
NCL06,OUT018,3843.809373
FDT36,OUT019,-1299.762108
FDC56,OUT049,2030.915204
FDJ26,OUT049,3483.938168
FDZ59,OUT017,2762.360981
FDV11,OUT027,4262.059888
FDR13,OUT010,-56.33168304
FDI15,OUT018,3894.05484
FDF47,OUT018,3271.412517
NCB54,OUT019,179.2223112
NCK19,OUT027,4514.802833
FDX16,OUT017,2497.129026
FDL50,OUT045,1961.376313
NCE31,OUT035,690.7912665
DRJ01,OUT049,2657.693558
FDE22,OUT013,2638.529013
FDY20,OUT019,-449.1930276
NCO14,OUT045,693.2423508
NCR50,OUT017,2499.136355
DRM47,OUT017,3117.683104
FDO27,OUT010,-354.6923461
FDJ20,OUT027,3461.204098
NCX17,OUT013,3795.279559
FDG59,OUT049,717.1635233
FDD52,OUT045,1689.879625
FDO48,OUT017,3596.345478
FDC59,OUT019,-843.3764175
FDS15,OUT018,1472.363384
FDB47,OUT035,3419.196363
FDV14,OUT019,-478.1857046
FDB27,OUT013,3182.916627
FDA35,OUT035,2073.912501
FDN51,OUT018,3859.902238
FDO39,OUT019,996.5817679
FDB28,OUT049,3219.730107
DRJ25,OUT046,914.0498171
FDH46,OUT027,3082.9922
FDI10,OUT045,2682.421325
FDU21,OUT018,300.5843242
FDD09,OUT049,2946.717807
FDD10,OUT046,2933.28582
FDN31,OUT010,1127.895929
FDA46,OUT018,2847.212557
FDM56,OUT046,1823.136427
FDF11,OUT010,1877.933618
FDS32,OUT018,1970.682022
NCM06,OUT013,2519.856969
FDZ26,OUT045,3726.232386
FDO01,OUT013,2168.711335
FDJ46,OUT049,2859.699319
FDG26,OUT019,2177.205524
FDZ38,OUT035,2850.935538
NCO55,OUT013,1781.163023
FDT60,OUT035,2071.292081
FDW37,OUT049,1568.837413
NCK42,OUT018,3130.504248
FDA45,OUT046,2872.639588
FDW55,OUT018,3693.645606
FDY44,OUT017,3192.785217
FDQ31,OUT017,1479.158046
FDM09,OUT049,2806.382172
FDH12,OUT018,1428.301736
NCQ43,OUT035,1852.701737
FDT33,OUT035,2738.487771
NCT41,OUT018,2129.690485
DRJ25,OUT010,-1067.465296
NCQ41,OUT046,3201.629913
NCN17,OUT049,1711.793468
DRO35,OUT027,3350.885033
FDU27,OUT018,546.1600159
FDY43,OUT027,4152.23254
FDG46,OUT035,1943.896715
DRL49,OUT018,2031.328253
NCB55,OUT049,1046.11339
FDK28,OUT049,4180.166993
FDO49,OUT045,767.8122876
FDT03,OUT013,2978.822622
FDW33,OUT027,3148.266181
FDR02,OUT035,1858.885555
FDF50,OUT013,3228.042627
FDA40,OUT018,1170.890583
NCT53,OUT018,2357.6577
FDY60,OUT035,2350.979917
FDP44,OUT027,3117.225718
NCQ50,OUT045,3326.316438
NCC30,OUT017,2911.500854
FDQ60,OUT018,1667.653152
FDG41,OUT046,1840.744903
FDQ03,OUT046,3830.988229
FDM03,OUT045,1660.886948
FDZ51,OUT018,1242.8401
DRF51,OUT035,745.7049402
FDF39,OUT017,4211.699174
FDW52,OUT035,2683.041921
FDY22,OUT049,2406.998399
FDG14,OUT013,2478.41574
FDA57,OUT017,761.225172
FDL45,OUT019,136.2250136
FDX28,OUT046,1659.951475
NCQ54,OUT013,2785.661557
FDH40,OUT045,1249.054624
FDU52,OUT035,2591.395684
FDT60,OUT010,72.66020977
FDK08,OUT045,1553.639563
FDN04,OUT049,2934.841889
FDE50,OUT013,3059.657293
FDI16,OUT049,941.9781429
FDM50,OUT049,1084.482939
NCV30,OUT049,1112.94344
FDT44,OUT013,1948.484006
FDY60,OUT013,2403.886261
FDT56,OUT017,1059.626293
FDV58,OUT018,2824.36324
FDU04,OUT013,2060.440056
NCN05,OUT027,4394.163918
FDI53,OUT018,2305.856164
FDD34,OUT046,2696.554824
FDW47,OUT027,3445.683867
FDT51,OUT027,3252.933604
FDO27,OUT013,1640.827387
NCQ18,OUT018,1369.824664
NCW05,OUT013,1841.849712
FDI15,OUT010,2273.713535
NCH43,OUT010,1524.167563
FDT40,OUT049,2101.308651
NCG19,OUT017,3758.425621
NCM30,OUT035,775.7215105
FDB38,OUT017,2601.183357
FDB22,OUT046,2537.505903
FDC58,OUT046,824.943084
NCI29,OUT013,2330.791478
FDA23,OUT010,-293.5948543
DRG48,OUT013,2382.060838
FDV21,OUT013,2092.012695
NCG18,OUT019,-259.5953608
FDG40,OUT045,535.257781
FDU24,OUT018,1261.553386
FDA22,OUT049,2729.151357
FDY35,OUT046,862.2482813
FDJ15,OUT045,2838.317651
NCW18,OUT018,3472.92656
FDK56,OUT018,2731.693109
FDF44,OUT046,2201.348325
FDP51,OUT049,2008.63852
FDU22,OUT027,3336.307779
FDM28,OUT017,2916.660779
NCL42,OUT046,3941.307295
FDJ15,OUT019,1044.819906
FDI32,OUT018,1556.761453
DRL11,OUT046,2619.896643
DRO59,OUT018,965.732227
FDA07,OUT019,87.00344013
NCO53,OUT013,2977.266553
FDO21,OUT045,3497.773453
FDW39,OUT045,2769.480272
NCV17,OUT013,2177.475115
FDE22,OUT046,2604.295495
NCB06,OUT018,2257.126308
DRF48,OUT017,3029.068089
FDB05,OUT013,4004.533489
FDP28,OUT027,5556.525649
FDP23,OUT046,3558.548563
NCS41,OUT018,2633.209504
FDS40,OUT018,388.7076218
FDA16,OUT017,3558.999823
FDN20,OUT035,2743.647695
FDF04,OUT027,5541.537593
DRG36,OUT018,2439.475806
FDW16,OUT018,1242.38884
FDU09,OUT017,986.0397916
FDW01,OUT046,2540.126323
FDB15,OUT045,4123.568372
NCJ17,OUT049,1484.398886
NCT18,OUT018,2640.006413
FDG16,OUT018,3127.39211
FDP27,OUT017,3124.971731
FDQ44,OUT027,3404.20218
FDL50,OUT027,3471.564406
FDW57,OUT027,4297.809016
FDS34,OUT013,1925.223887
NCV30,OUT035,1095.826681
FDD26,OUT018,2674.159015
FDA03,OUT045,2288.237936
FDS27,OUT018,2834.723547
FDM12,OUT013,3065.349393
NCV42,OUT027,3232.21299
NCS41,OUT046,3009.944001
FDN56,OUT018,2009.50283
DRK59,OUT046,3772.430242
NCG18,OUT046,1747.542597
NCN26,OUT017,1963.020803
FDI60,OUT027,2496.631181
NCI43,OUT049,918.2263062
NCL17,OUT049,2369.161026
FDQ19,OUT019,1967.419419
FDY43,OUT049,2740.535557
FDR36,OUT049,812.5349901
FDJ58,OUT049,2826.57061
DRY23,OUT045,680.8342568
FDK26,OUT027,4436.62904
DRH03,OUT045,1472.885808
FDC10,OUT010,11.52226019
FDD23,OUT013,3039.960572
FDP32,OUT045,1971.696163
FDO31,OUT035,1392.180015
FDQ57,OUT013,2392.421145
FDX32,OUT027,3754.364379
FDC39,OUT027,4752.59818
FDU55,OUT046,4209.15967
FDL45,OUT013,2064.003454
DRK37,OUT049,3081.4018
FDK22,OUT013,3494.258018
DRG37,OUT027,3942.938152
FDK22,OUT017,3478.697328
DRH36,OUT018,924.7827162
DRC36,OUT018,2489.189097
DRE03,OUT027,2235.535258
FDF34,OUT046,3206.74938
FDZ22,OUT046,1420.640517
FDC44,OUT010,-59.40336318
FDN31,OUT027,4444.860645
FDO03,OUT017,3712.888819
FDA01,OUT049,1069.9866
NCH42,OUT049,3738.809816
FDF46,OUT018,1597.219246
DRL35,OUT046,816.1388458
FDW46,OUT049,1130.019741
FDB58,OUT046,2341.683961
FDD47,OUT018,2422.891223
NCO17,OUT045,1846.840301
FDJ26,OUT017,3482.382099
FDU37,OUT045,1240.782561
